asset_id,nombre,category,year,month,date,ndvi,ndmi,evi,ndvi_p25,ndvi_p75,ndvi_stdDev,data_source
pn_tablas_daimiel_senderismo_la_torre_de_prado_ancho_000,La Torre de Prado Ancho,senderismo,2021,1,2021-01-01,0.31249169665958443,-0.20397446164744443,0.16073437320062745,0.22857213528093856,0.3610678429096818,0.09821487265216702,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_isla_del_pan_001,La Isla del Pan,senderismo,2021,1,2021-01-01,0.36283660075378793,-0.15704234163533315,0.1676292955905433,0.2678608344782007,0.45140134739343696,0.11144138759962238,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_de_aclimatacion_002,La Laguna de Aclimatación,senderismo,2021,1,2021-01-01,0.3693514576893147,-0.15008321173373293,0.1797394485103048,0.3141253458634588,0.4226492797736648,0.11720678551153539,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_permanente_003,La Laguna Permanente,senderismo,2021,1,2021-01-01,0.36538453614723215,-0.15433573629376784,0.17143744319670956,0.294911137128445,0.4319072764195299,0.10220504227435795,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_molino_de_molemocho_004,Molino de Molemocho,senderismo,2021,1,2021-01-01,0.465294247534963,-0.05524920767935785,0.24207329266871128,0.3995799819628398,0.5533634185791015,0.13742202490801494,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_torre_de_prado_ancho_000,La Torre de Prado Ancho,senderismo,2021,2,2021-02-01,0.26298045920255475,-0.11613696326729694,0.14446571591462506,0.2056993329853057,0.298824833984613,0.0803788858170275,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_isla_del_pan_001,La Isla del Pan,senderismo,2021,2,2021-02-01,0.33657020695492385,-0.058301638691667344,0.1983508849338332,0.25203669248722566,0.42778666799052495,0.09971117130494649,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_de_aclimatacion_002,La Laguna de Aclimatación,senderismo,2021,2,2021-02-01,0.3442877933154928,-0.05426265107937698,0.1853275806873559,0.2752160664820513,0.4159245037164027,0.11486296545645536,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_permanente_003,La Laguna Permanente,senderismo,2021,2,2021-02-01,0.31941487722123735,-0.06626087583764315,0.18743396777358437,0.2680117580365567,0.3698142090162333,0.07955496377565992,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_molino_de_molemocho_004,Molino de Molemocho,senderismo,2021,2,2021-02-01,0.4447811895694714,0.03932284608775088,0.31541014460389716,0.39164066314697266,0.52054650829984,0.10552342370664262,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_torre_de_prado_ancho_000,La Torre de Prado Ancho,senderismo,2021,3,2021-03-01,0.32645310160646646,-0.14481442139340964,0.20928122106840746,0.23662715771216722,0.3888557910919189,0.11109025901763991,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_isla_del_pan_001,La Isla del Pan,senderismo,2021,3,2021-03-01,0.38882390900232805,-0.08057283841050744,0.23598986363933713,0.25567294658618595,0.5091294376949723,0.14671033236958758,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_de_aclimatacion_002,La Laguna de Aclimatación,senderismo,2021,3,2021-03-01,0.39841260938806966,-0.08876821495319669,0.24075652922491106,0.32944247061217796,0.47402840107679367,0.13120245126710878,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_permanente_003,La Laguna Permanente,senderismo,2021,3,2021-03-01,0.38239925132192465,-0.0994428679194769,0.23036674789713005,0.2800316738273381,0.47521795842678755,0.13227169021073418,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_molino_de_molemocho_004,Molino de Molemocho,senderismo,2021,3,2021-03-01,0.5336549708548535,0.07638122405765586,0.3647148528365547,0.48849037289619446,0.6268687989534522,0.15216964099854668,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_torre_de_prado_ancho_000,La Torre de Prado Ancho,senderismo,2021,4,2021-04-01,0.32570629567922965,-0.09161581010418467,0.23436086182846053,0.23145317100301654,0.4031011591798989,0.1096994832026257,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_isla_del_pan_001,La Isla del Pan,senderismo,2021,4,2021-04-01,0.38520267521190416,-0.034897866151989865,0.26969019540626227,0.2561474944040237,0.5173496251863371,0.14036679217795905,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_de_aclimatacion_002,La Laguna de Aclimatación,senderismo,2021,4,2021-04-01,0.4012796830419387,-0.024439572293547998,0.2867328775125526,0.3368207385540009,0.47393296178131256,0.10721652066297625,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_permanente_003,La Laguna Permanente,senderismo,2021,4,2021-04-01,0.3996828029178588,-0.007991771611124078,0.28768384774079825,0.2912375759020698,0.4945665998932193,0.125621107547451,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_molino_de_molemocho_004,Molino de Molemocho,senderismo,2021,4,2021-04-01,0.47566233450195133,0.08065366766238292,0.3406432118563913,0.4265362714921962,0.5568673408325807,0.12030437941291029,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_torre_de_prado_ancho_000,La Torre de Prado Ancho,senderismo,2021,5,2021-05-01,0.3119212231758778,-0.15939740981212872,0.20327087359744575,0.22056626798834733,0.38512422268993823,0.10197352462097907,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_isla_del_pan_001,La Isla del Pan,senderismo,2021,5,2021-05-01,0.4243834774937789,-0.03985752339535279,0.2650773243877124,0.34966538338146597,0.4939373455405532,0.11283176458129172,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_de_aclimatacion_002,La Laguna de Aclimatación,senderismo,2021,5,2021-05-01,0.41384153740231244,-0.044253845830391915,0.2632790821767257,0.3503404888299778,0.48309599856535596,0.1048967578292167,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_permanente_003,La Laguna Permanente,senderismo,2021,5,2021-05-01,0.44776203398731024,-0.008766910882466816,0.30212087938090015,0.3446846694738658,0.5288886416416901,0.15011997675848338,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_molino_de_molemocho_004,Molino de Molemocho,senderismo,2021,5,2021-05-01,0.42859390645192497,-0.0202461272740854,0.27064930355442723,0.3809185316138071,0.4898098816789647,0.13231272754878676,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_torre_de_prado_ancho_000,La Torre de Prado Ancho,senderismo,2021,6,2021-06-01,0.32718179277941156,-0.10511562318240056,0.2339933841955406,0.27157290487783586,0.3686873221461454,0.08372356830977684,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_isla_del_pan_001,La Isla del Pan,senderismo,2021,6,2021-06-01,0.48190274733841587,0.0685009062435966,0.3638879010102234,0.3179703769027787,0.6187700935852565,0.17715052096576883,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_de_aclimatacion_002,La Laguna de Aclimatación,senderismo,2021,6,2021-06-01,0.39177185581253354,-0.013721895989025833,0.2662775297875385,0.28199190165372506,0.48293940694826953,0.12727816173531864,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_permanente_003,La Laguna Permanente,senderismo,2021,6,2021-06-01,0.45360479974267615,0.027353729602613768,0.3410483676393057,0.3579644470746919,0.5257965446039058,0.14273865079733616,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_molino_de_molemocho_004,Molino de Molemocho,senderismo,2021,6,2021-06-01,0.30829939458602595,-0.09569596904096436,0.21621220146372513,0.22466020048475085,0.4130437571173187,0.1219087883533684,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_torre_de_prado_ancho_000,La Torre de Prado Ancho,senderismo,2021,7,2021-07-01,0.35979247771587114,-0.08049949197177926,0.25870489319429407,0.271522198614009,0.4434863736448825,0.12128117928656439,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_isla_del_pan_001,La Isla del Pan,senderismo,2021,7,2021-07-01,0.5093763469691865,0.09871134981377216,0.4097297592901008,0.29879187871017754,0.7007137903208852,0.21323715240878302,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_de_aclimatacion_002,La Laguna de Aclimatación,senderismo,2021,7,2021-07-01,0.3900454015584113,-0.01739603848007037,0.2787840025475529,0.2519608966084228,0.5131028468176481,0.14933478042940015,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_permanente_003,La Laguna Permanente,senderismo,2021,7,2021-07-01,0.4911378819096321,0.05743576998022418,0.38111267372863605,0.3526525483213193,0.6340314359895548,0.1776976774380314,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_molino_de_molemocho_004,Molino de Molemocho,senderismo,2021,7,2021-07-01,0.2901792485428008,-0.13229265273592514,0.19703098025523727,0.20133142256573974,0.3888500779867172,0.11753822440543063,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_torre_de_prado_ancho_000,La Torre de Prado Ancho,senderismo,2021,8,2021-08-01,0.35807009419768787,-0.061328095636077426,0.2591182097479415,0.2558235650568567,0.450671197612844,0.13006724100693487,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_isla_del_pan_001,La Isla del Pan,senderismo,2021,8,2021-08-01,0.49811092728119744,0.10271811504945946,0.39309535604429946,0.288031724980101,0.685338375562015,0.20964599632589223,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_de_aclimatacion_002,La Laguna de Aclimatación,senderismo,2021,8,2021-08-01,0.37883211591721355,-0.006901464248601883,0.270941706577989,0.24345367734953,0.5035046339035034,0.1475108462731353,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_permanente_003,La Laguna Permanente,senderismo,2021,8,2021-08-01,0.48992302995327514,0.06915077473715886,0.3741527101693479,0.35328977803389233,0.6423543150791984,0.17423598149717073,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_molino_de_molemocho_004,Molino de Molemocho,senderismo,2021,8,2021-08-01,0.2664406069069073,-0.1349442296456066,0.18051720434527732,0.1891546334539141,0.3373202188605709,0.1015161785540587,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_torre_de_prado_ancho_000,La Torre de Prado Ancho,senderismo,2021,9,2021-09-01,0.3837663064226261,-0.0957064142435268,0.2508524711923626,0.2752646930309135,0.4862567335073294,0.13312607952192942,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_isla_del_pan_001,La Isla del Pan,senderismo,2021,9,2021-09-01,0.49893444661511743,0.03859750258779536,0.3333340465719273,0.31087220954895023,0.6589154916394699,0.19026646267328995,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_de_aclimatacion_002,La Laguna de Aclimatación,senderismo,2021,9,2021-09-01,0.4018379024087672,-0.05141431310759528,0.2564953433194101,0.26692714232701464,0.5291192481628043,0.1493996617286657,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_permanente_003,La Laguna Permanente,senderismo,2021,9,2021-09-01,0.5081422556134603,0.02365296443700371,0.3332037712724926,0.38814195569875864,0.6270697795953908,0.16042481842317272,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_molino_de_molemocho_004,Molino de Molemocho,senderismo,2021,9,2021-09-01,0.30404883995252036,-0.1658762100401586,0.16871107003496838,0.208611038401164,0.387734253606905,0.1272123738073269,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_torre_de_prado_ancho_000,La Torre de Prado Ancho,senderismo,2021,10,2021-10-01,0.3796988694986809,-0.1279463383324567,0.22435880638300493,0.31832630899047054,0.44324191797464907,0.09108834846628469,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_isla_del_pan_001,La Isla del Pan,senderismo,2021,10,2021-10-01,0.4548963112022002,-0.04469066187343298,0.26330477408501474,0.36463166981104356,0.5448812036186303,0.12059595471693504,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_de_aclimatacion_002,La Laguna de Aclimatación,senderismo,2021,10,2021-10-01,0.4185406140838461,-0.08725950733475285,0.2346538516477754,0.345428593716827,0.49736649394035337,0.11732255835400847,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_permanente_003,La Laguna Permanente,senderismo,2021,10,2021-10-01,0.4803950655182952,-0.01897891913072918,0.2890230507346457,0.4086040873681345,0.5410077969233195,0.11763312117444649,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_molino_de_molemocho_004,Molino de Molemocho,senderismo,2021,10,2021-10-01,0.371899826589146,-0.15031350544914018,0.20010820642076596,0.3180209388853718,0.4300838157131865,0.12078510569818209,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_torre_de_prado_ancho_000,La Torre de Prado Ancho,senderismo,2021,11,2021-11-01,0.33755862256275443,-0.14529514085479267,0.18146963987582976,0.263726887333997,0.3963454927910458,0.08983746709859286,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_isla_del_pan_001,La Isla del Pan,senderismo,2021,11,2021-11-01,0.4033585681899155,-0.08524722201730851,0.2019835410216128,0.32631183223286525,0.4706540605990715,0.09811740168373914,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_de_aclimatacion_002,La Laguna de Aclimatación,senderismo,2021,11,2021-11-01,0.41190096264202414,-0.08649613398070431,0.20857111634880576,0.36145042120769966,0.47093409676123504,0.08657079898923596,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_permanente_003,La Laguna Permanente,senderismo,2021,11,2021-11-01,0.43209145766466134,-0.02985253499767257,0.21979741891167442,0.357333436356936,0.48985955408100995,0.11275746218039177,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_molino_de_molemocho_004,Molino de Molemocho,senderismo,2021,11,2021-11-01,0.5014626360544611,-0.012100067917589968,0.2715626186446412,0.46730786136218483,0.5871406997295227,0.14315691173146147,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_torre_de_prado_ancho_000,La Torre de Prado Ancho,senderismo,2021,12,2021-12-01,0.3302647195826217,-0.16933232359651978,0.17945021398084285,0.25174647655801763,0.38897821549796774,0.09787334592353492,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_isla_del_pan_001,La Isla del Pan,senderismo,2021,12,2021-12-01,0.38442185464240713,-0.13054044688063526,0.18105209957720422,0.2927814261358424,0.47211414654759065,0.12135728337940066,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_de_aclimatacion_002,La Laguna de Aclimatación,senderismo,2021,12,2021-12-01,0.4067236539565956,-0.12810142135318733,0.19459038549519134,0.34902737140655515,0.45521166544444486,0.09728895533706454,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_permanente_003,La Laguna Permanente,senderismo,2021,12,2021-12-01,0.39786535647383353,-0.11009673775183054,0.19466175601890146,0.3338283747434616,0.44689007103443146,0.09847648333786764,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_molino_de_molemocho_004,Molino de Molemocho,senderismo,2021,12,2021-12-01,0.566577560883799,0.03474977569677115,0.30474193851360587,0.5251099200430105,0.6741570477984982,0.17059448967667154,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_torre_de_prado_ancho_000,La Torre de Prado Ancho,senderismo,2022,1,2022-01-01,0.33608489170472244,-0.18039295575550174,0.17893522640889517,0.24804816585764108,0.3967454671031333,0.10656286593145305,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_isla_del_pan_001,La Isla del Pan,senderismo,2022,1,2022-01-01,0.3778578091525082,-0.12734055998519436,0.18726392484858184,0.2633283065894853,0.49041929961732056,0.13342346833138,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_de_aclimatacion_002,La Laguna de Aclimatación,senderismo,2022,1,2022-01-01,0.3997497086289824,-0.13629657690674168,0.20035089408570614,0.32621999192624435,0.46315324306488037,0.10791812619891732,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_permanente_003,La Laguna Permanente,senderismo,2022,1,2022-01-01,0.3717860757402465,-0.13564993580828802,0.18498003666703627,0.2946948732570109,0.43547664613234743,0.10147431679039112,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_molino_de_molemocho_004,Molino de Molemocho,senderismo,2022,1,2022-01-01,0.5415466083188951,0.04913705829617651,0.32623538734029867,0.4903623775855915,0.6382675319910049,0.15586856793795062,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_torre_de_prado_ancho_000,La Torre de Prado Ancho,senderismo,2022,2,2022-02-01,0.2978729629079339,-0.19797351522567125,0.17239580306350755,0.21673165698064642,0.3493357288390321,0.09926320711657803,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_isla_del_pan_001,La Isla del Pan,senderismo,2022,2,2022-02-01,0.3582149648564336,-0.1409421853880164,0.18617674150888786,0.2483194292767885,0.46658824521943854,0.12553636095077614,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_de_aclimatacion_002,La Laguna de Aclimatación,senderismo,2022,2,2022-02-01,0.36502744469599,-0.15540194150762277,0.19218990818223863,0.29918845169905245,0.4248020052909851,0.10228680667079071,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_permanente_003,La Laguna Permanente,senderismo,2022,2,2022-02-01,0.3388096830384916,-0.15883820438889115,0.1812861129306226,0.26753371724224706,0.4004755059452811,0.09820766728485836,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_molino_de_molemocho_004,Molino de Molemocho,senderismo,2022,2,2022-02-01,0.5061410595622005,0.010731497896667044,0.3048511807589081,0.4584253132343292,0.6033731704396674,0.15154105350400443,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_torre_de_prado_ancho_000,La Torre de Prado Ancho,senderismo,2022,3,2022-03-01,0.30639168528266253,-0.2013770640194995,0.1962342281972897,0.22947505494060164,0.3620527344090598,0.09293723972100214,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_isla_del_pan_001,La Isla del Pan,senderismo,2022,3,2022-03-01,0.32993633713966575,-0.12180563136004556,0.2239987992693201,0.26618946592013043,0.3776608017774729,0.07455355571059667,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_de_aclimatacion_002,La Laguna de Aclimatación,senderismo,2022,3,2022-03-01,0.3451685517624035,-0.09610040938270638,0.2265949566412832,0.2941364456306804,0.39924314618110657,0.07986156872156715,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_permanente_003,La Laguna Permanente,senderismo,2022,3,2022-03-01,0.3478829455662174,-0.10720417915237697,0.2396245394048721,0.3056978689899077,0.3915047562134503,0.07004424172703075,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_molino_de_molemocho_004,Molino de Molemocho,senderismo,2022,3,2022-03-01,0.4779507978225251,-0.016426321400925856,0.3300721938617514,0.40877572651747823,0.5637724766263362,0.130709167143112,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_torre_de_prado_ancho_000,La Torre de Prado Ancho,senderismo,2022,4,2022-04-01,0.35297137209635326,-0.1281103548439821,0.2303753552376618,0.2479505765041659,0.4398218142572126,0.12718180056102746,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_isla_del_pan_001,La Isla del Pan,senderismo,2022,4,2022-04-01,0.40568748569237384,-0.05957639790687366,0.24480779017144447,0.2517001160190047,0.549292599384113,0.16124558463288352,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_de_aclimatacion_002,La Laguna de Aclimatación,senderismo,2022,4,2022-04-01,0.4408072119158158,-0.0369163041683251,0.2747130252857467,0.34922594517547906,0.53779521855441,0.11817748867767933,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_laguna_permanente_003,La Laguna Permanente,senderismo,2022,4,2022-04-01,0.42402869083615885,-0.04853149968055447,0.2651042749968433,0.3102103702941159,0.5255997038367903,0.14322174676519125,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_molino_de_molemocho_004,Molino de Molemocho,senderismo,2022,4,2022-04-01,0.5725980660470856,0.13657221936029632,0.4014000838552311,0.5493375127858454,0.6618173312431881,0.15273418958962043,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_torre_de_prado_ancho_000,La Torre de Prado Ancho,senderismo,2022,5,2022-05-01,0.335028771403025,-0.12248836380787201,0.22700711043504251,0.23576364193670096,0.42823999860460643,0.11390060363369948,GEE:S2_SR_HARMONIZED
pn_tablas_daimiel_senderismo_la_isla_del_pan_001,La Isla del Pan,senderismo,2022,5,2022-05-01,0.4277001222403104,-0.02790944151300085,0.2722835533021121,0.3415474330158845,0.5024127752872698,0.12144754907302785,GEE:S2_SR_HARMONIZED
